epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
1,116.168,3.88761,6.91415,6.11319,4.21155,0.41141,0.84851,0.83841,0.00011,0.10362,2e-05,0,0.00017,0.08402,2e-05,0,3.40049,4.20383,4.14766,3.67742,nan,0,0,0.000274475,0.000274475,0.000274475
2,229.219,3.75217,5.52849,5.71978,4.16202,0.38327,0.82731,0.81658,0.00016,0.10807,5e-05,1e-05,0.00016,0.07889,6e-05,1e-05,3.36274,4.03966,4.02392,3.62528,nan,0,0,0.000551231,0.000551231,0.000551231
3,342.028,3.68816,4.58469,5.71633,4.02203,0.34664,0.79015,0.77749,0.00014,0.08274,8e-05,2e-05,0.00014,0.04479,1e-05,0,3.22018,4.5034,11.4094,3.47105,nan,0,0,0.00082707,0.00082707,0.00082707
4,454.71,3.44855,4.41187,5.45041,3.77079,0.29802,0.74375,0.73111,0.00024,0.08352,0.00011,1e-05,0.00017,0.01644,3e-05,0,3.05496,4.41611,5.46332,3.31823,nan,0,0,0.000828877,0.000828877,0.000828877
5,566.947,3.29995,4.26691,5.29003,3.56051,0.25681,0.69673,0.68545,0.00022,0.05079,0.00041,0.00014,0.00022,0.01803,9e-05,2e-05,2.90186,3.62586,4.34404,3.07701,nan,0,0,0.000827502,0.000827502,0.000827502
6,679.576,3.18948,4.27986,5.17265,3.41143,0.23115,0.65363,0.64389,0.00015,0.02342,7e-05,1e-05,0.00013,0.02019,6e-05,1e-05,2.90027,3.53792,5.08572,3.1562,nan,0,0,0.000826128,0.000826128,0.000826128
7,792.108,3.11578,4.20976,5.00189,3.33495,0.20862,0.62103,0.61329,0.00064,0.02703,0.0001,3e-05,0.00014,0.02159,7e-05,2e-05,2.84874,3.53826,4.80863,2.91624,nan,0,0,0.000824753,0.000824753,0.000824753
8,904.374,3.05046,4.15444,5.00516,3.28906,0.19018,0.59641,0.59013,0.00032,0.03238,0.00079,0.00029,0.00024,0.02688,0.00082,0.00029,2.80368,3.47538,4.46394,2.81395,nan,0,0,0.000823379,0.000823379,0.000823379
9,1017,3.03015,4.21186,4.94006,3.17907,0.18682,0.57434,0.56973,0.00068,0.03517,0.00013,3e-05,0.00059,0.03167,0.00011,2e-05,2.78792,3.45271,14.9523,2.81813,nan,0,0,0.000822004,0.000822004,0.000822004
10,1129.55,3.01187,4.21663,4.83431,3.1517,0.18717,0.55862,0.55549,0.6254,0.02213,0.00024,5e-05,0.62539,0.02127,0.00024,5e-05,2.70479,3.41872,6.00911,2.71577,nan,0,0,0.00082063,0.00082063,0.00082063
