epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
24,8996.53,2.51224,3.94018,4.02982,2.64943,0.15142,0.50484,0.50657,0.50904,0.05192,0.00335,0.00101,0.51094,0.03629,0.00262,0.00072,2.46073,4.24206,51.0114,2.67775,0.14641,0,0,0.000801388,0.000801388,0.000801388
25,9370.9,2.50286,3.88632,4.00915,2.64042,0.15146,0.5027,0.50403,0.51417,0.01888,0.00308,0.00093,0.51459,0.01856,0.00282,0.00074,2.47032,4.27095,13.8107,2.66372,0.14482,0,0,0.000800013,0.000800013,0.000800013
26,9745.69,2.48601,3.954,3.96755,2.62313,0.15233,0.5018,0.5032,0.25767,0.01749,0.00369,0.00106,0.25713,0.01657,0.00313,0.00086,2.46105,4.10992,6.45098,2.65307,0.14512,0,0,0.000798639,0.000798639,0.000798639
27,10119.7,2.51794,3.934,3.99863,2.62868,0.15285,0.50033,0.50193,0.38375,0.01891,0.00412,0.0012,0.38378,0.01867,0.00352,0.00096,2.44272,4.16941,6.19171,2.62539,0.14592,0,0,0.000797264,0.000797264,0.000797264
28,10493.6,2.46324,3.86292,3.92862,2.60257,0.15145,0.49798,0.49915,0.51787,0.02432,0.0085,0.00266,0.51512,0.02191,0.00963,0.00249,2.40439,4.29274,4.90541,2.58348,0.14226,0,0,0.00079589,0.00079589,0.00079589
29,10867.4,2.44539,3.84481,3.89977,2.58843,0.15104,0.49559,0.49663,0.38636,0.02396,0.00589,0.00183,0.38613,0.02246,0.00504,0.0015,2.40316,3.9088,6.29757,2.58643,0.14096,0,0,0.000794515,0.000794515,0.000794515
30,11241.3,2.42135,3.86724,3.94311,2.58196,0.15041,0.4927,0.49375,0.26029,0.02327,0.00537,0.00161,0.26049,0.02289,0.0044,0.00129,2.41019,3.80369,15.0896,2.56589,0.13954,0,0,0.000793141,0.000793141,0.000793141
31,11614.8,2.40885,3.85149,3.83525,2.55816,0.14754,0.48625,0.48609,0.52355,0.02144,0.01228,0.00415,0.52517,0.02105,0.01205,0.00378,2.35595,3.78453,4.72653,2.53063,0.13419,0,0,0.000791767,0.000791767,0.000791767
32,11989.1,2.43489,3.82996,3.80941,2.50756,0.14238,0.47578,0.47301,0.43028,0.02373,0.01286,0.00393,0.42861,0.02183,0.01115,0.00351,2.36135,3.73765,4.6309,2.50967,0.12421,0,0,0.000790392,0.000790392,0.000790392
33,12362.6,2.35659,3.83839,3.87893,2.5582,0.13631,0.45282,0.4441,0.53666,0.02167,0.01582,0.00529,0.53582,0.02017,0.01455,0.00491,2.34928,3.72016,4.5129,2.53056,0.11947,0,0,0.000789018,0.000789018,0.000789018
34,12736.8,2.38237,3.80764,3.77456,2.55849,0.1311,0.41014,0.39426,0.5331,0.02968,0.01412,0.0044,0.53313,0.02969,0.01452,0.00436,2.34088,3.72459,4.53249,2.5158,0.11592,0,0,0.000787643,0.000787643,0.000787643
35,13110.7,2.39032,3.82532,3.79417,2.5248,0.12712,0.34475,0.32578,0.52789,0.02928,0.01517,0.00467,0.52881,0.02453,0.01563,0.00466,2.32766,3.68213,4.57917,2.50307,0.11327,0,0,0.000786269,0.000786269,0.000786269
36,13484.6,2.35958,3.75583,3.74149,2.50225,0.1271,0.26821,0.25994,0.42113,0.02998,0.01912,0.00623,0.40377,0.02389,0.01947,0.00599,2.32834,3.69288,4.43236,2.51299,0.11252,0,0,0.000784894,0.000784894,0.000784894
37,13858.9,2.34343,3.80278,3.73748,2.48558,0.12487,0.21654,0.21922,0.42737,0.04148,0.02582,0.00788,0.42117,0.03642,0.0237,0.00714,2.29983,3.66941,4.60503,2.47225,0.11152,0,0,0.00078352,0.00078352,0.00078352
38,14233.1,2.35954,3.73233,3.74522,2.48272,0.12065,0.1887,0.19775,0.55853,0.0363,0.02753,0.00924,0.5511,0.02958,0.02243,0.0074,2.28821,3.6475,4.09798,2.47237,0.11146,0,0,0.000782145,0.000782145,0.000782145
39,14607.3,2.31515,3.73115,3.68375,2.43969,0.12384,0.1776,0.19126,0.56353,0.03922,0.0319,0.01068,0.53568,0.03455,0.0279,0.01006,2.27642,3.65513,4.28516,2.4499,0.11083,0,0,0.000780771,0.000780771,0.000780771
40,14981.4,2.30916,3.71627,3.66011,2.45444,0.12528,0.17054,0.18632,0.55112,0.03989,0.02558,0.00851,0.54495,0.03589,0.02228,0.00751,2.26499,3.59648,4.19944,2.43598,0.1114,0,0,0.000779396,0.000779396,0.000779396
41,15355.1,2.30546,3.68528,3.60878,2.44189,0.12341,0.16335,0.17684,0.5482,0.04546,0.02966,0.00907,0.54668,0.03905,0.02802,0.00849,2.23139,3.60513,4.31557,2.41445,0.11098,0,0,0.000778022,0.000778022,0.000778022
42,15728.9,2.2881,3.71593,3.53373,2.40763,0.12089,0.16221,0.17282,0.567,0.04778,0.0351,0.01391,0.5606,0.0439,0.03228,0.00988,2.23135,3.57783,4.13081,2.41202,0.1106,0,0,0.000776648,0.000776648,0.000776648
43,16103,2.30687,3.66693,3.55582,2.42996,0.12061,0.16048,0.16951,0.55936,0.04907,0.02997,0.01165,0.55368,0.0461,0.02718,0.00977,2.24079,3.55917,3.97937,2.40515,0.11014,0,0,0.000775273,0.000775273,0.000775273
44,16476.7,2.29052,3.64665,3.51612,2.38989,0.12084,0.16145,0.17034,0.55883,0.05602,0.03172,0.01163,0.54828,0.04907,0.02707,0.00967,2.21406,3.55533,4.03967,2.38633,0.11007,0,0,0.000773899,0.000773899,0.000773899
45,16850.3,2.2532,3.65519,3.55219,2.40658,0.12148,0.15812,0.16663,0.56273,0.05782,0.03264,0.01295,0.55711,0.05204,0.02994,0.01156,2.20468,3.54049,4.16392,2.37514,0.10979,0,0,0.000772524,0.000772524,0.000772524
46,17224.4,2.28707,3.67081,3.57831,2.40565,0.12199,0.16043,0.17011,0.5566,0.05966,0.03187,0.0121,0.54822,0.05339,0.03062,0.00989,2.18908,3.51901,3.98597,2.35591,0.10933,0,0,0.00077115,0.00077115,0.00077115
