epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
24,766.659,2.8092,3.91211,0.09007,2.77979,0.0736,0.51297,0.51609,0.00202,0.01157,0.00142,0.00019,0.00781,0.00462,0.00164,0.00034,3.01705,4.29698,0.08274,2.86703,0.07333,0,0,0.000801388,0.000801388,0.000801388
25,801.938,2.74275,3.97051,0.0892,2.73426,0.07258,0.51232,0.51493,0.00296,0.06024,0.00062,0.00015,0.20422,0.00508,0.00056,0.00013,2.98444,4.26733,0.07404,2.81497,0.07129,0,0,0.000800013,0.000800013,0.000800013
26,837.389,2.79501,3.96725,0.0885,2.75474,0.07015,0.51155,0.51447,0.00811,0.015,0.00215,0.00036,0.01494,0.00785,0.00271,0.00062,2.97394,4.28998,0.07212,2.81963,0.06849,0,0,0.000798639,0.000798639,0.000798639
27,872.847,2.72862,3.91758,0.08469,2.67621,0.06736,0.51112,0.51388,0.00217,0.01524,0.00046,0.0001,0.00302,0.01665,0.00051,0.00011,2.94251,4.24526,0.07653,2.78877,0.0656,0,0,0.000797264,0.000797264,0.000797264
28,908.185,2.71106,3.90363,0.08185,2.66465,0.06568,0.51053,0.51273,0.00436,0.00974,0.0009,0.00023,0.2071,0.00928,0.00119,0.0003,2.90706,4.32454,0.072,2.77445,0.0651,0,0,0.00079589,0.00079589,0.00079589
29,943.378,2.69183,3.89357,0.08554,2.68092,0.06541,0.51017,0.51254,0.20434,0.006,0.00106,0.00023,0.41431,0.00508,0.00163,0.00033,2.85943,4.18161,0.07031,2.77761,0.06456,0,0,0.000794515,0.000794515,0.000794515
30,978.378,2.63718,3.92446,0.08167,2.66784,0.06492,0.50962,0.51193,0.00274,0.01249,0.00075,0.00018,0.00223,0.00766,0.00097,0.0003,2.83872,4.21916,0.07507,2.73721,0.06352,0,0,0.000793141,0.000793141,0.000793141
31,1013.99,2.60037,3.80981,0.07759,2.63606,0.064,0.50946,0.51141,0.20629,0.00785,0.00115,0.00026,0.20633,0.01018,0.00108,0.00029,2.86806,4.29873,0.07261,2.76604,0.0633,0,0,0.000791767,0.000791767,0.000791767
32,1048.8,2.59776,3.82729,0.08015,2.62091,0.06394,0.50909,0.51179,0.00429,0.02843,0.0013,0.00029,0.00347,0.02277,0.00078,0.00018,2.79633,4.16614,0.06917,2.71803,0.0632,0,0,0.000790392,0.000790392,0.000790392
33,1084.13,2.56142,3.82768,0.08003,2.60253,0.06378,0.50886,0.51139,0.20918,0.01247,0.0018,0.00043,0.21053,0.01016,0.00173,0.0004,2.8634,4.17035,0.07348,2.76607,0.06319,0,0,0.000789018,0.000789018,0.000789018
34,1119.41,2.53813,3.8329,0.07738,2.58777,0.06405,0.50837,0.51023,0.00219,0.0247,0.00065,0.00017,0.00302,0.01111,0.00056,0.00016,2.77536,4.16135,0.06684,2.69014,0.0632,0,0,0.000787643,0.000787643,0.000787643
35,1154.72,2.53408,3.78348,0.07382,2.56457,0.06378,0.50726,0.50924,0.40937,0.01617,0.00225,0.00064,0.40946,0.01155,0.00195,0.00049,2.78982,4.18044,0.07353,2.70162,0.06325,0,0,0.000786269,0.000786269,0.000786269
36,1189.91,2.50281,3.769,0.07868,2.5472,0.06404,0.50744,0.50988,0.20483,0.01201,0.00185,0.00049,0.21342,0.00785,0.00211,0.00061,2.71432,4.14633,0.06746,2.6391,0.06335,0,0,0.000784894,0.000784894,0.000784894
