epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
1,40.7037,3.86802,7.82244,6.02424,4.23544,0.83851,0.8394,0.83372,8e-05,0.09642,1e-05,0,0.00014,0.06773,3e-05,1e-05,3.70481,4.94673,4.44611,3.9652,0,0,0,0.000271356,0.000271356,0.000271356
2,76.3231,3.81906,5.31632,5.63865,4.15499,0.81605,0.82209,0.81487,0.00013,0.10015,2e-05,1e-05,0.00014,0.10128,2e-05,0,3.65712,4.7016,4.35153,3.90453,0,0,0,0.000548117,0.000548117,0.000548117
3,112.428,3.76404,4.7279,5.4382,4.05884,0.7802,0.78921,0.78057,0.00014,0.04356,0.00015,4e-05,0.00012,0.04032,0.00054,9e-05,3.63603,4.65526,11.2553,3.79876,0,0,0,0.000823961,0.000823961,0.000823961
4,147.878,3.60443,4.63524,5.27051,3.83694,0.74165,0.74791,0.7386,0.00034,0.016,3e-05,1e-05,9e-05,0.00935,1e-05,0,3.46044,4.63033,6.8979,3.76581,0,0,0,0.000828877,0.000828877,0.000828877
5,183.413,3.35442,4.55228,5.09892,3.64317,0.70162,0.70689,0.69822,0.00013,0.02213,7e-05,1e-05,0.00048,0.0496,0.00026,3e-05,3.23495,4.39907,7.42112,3.37892,0,0,0,0.000827502,0.000827502,0.000827502
6,218.773,3.21427,4.51531,4.99705,3.49734,0.66405,0.66959,0.66268,0.00086,0.02891,0.00011,2e-05,0.00037,0.01942,8e-05,1e-05,3.12784,4.2873,5.29457,3.25888,0,0,0,0.000826128,0.000826128,0.000826128
7,254.061,3.14695,4.40153,4.89827,3.39558,0.6325,0.63667,0.63138,0.00015,0.02655,9e-05,2e-05,0.00012,0.02159,4e-05,1e-05,3.04635,4.33127,6.68923,3.1291,0,0,0,0.000824753,0.000824753,0.000824753
8,289.682,3.14063,4.38923,4.83074,3.27902,0.6073,0.61017,0.60636,0.8773,0.00119,0.00034,5e-05,0.87751,0.0013,0.00019,4e-05,2.93903,4.16757,6.44753,3.0902,0,0,0,0.000823379,0.000823379,0.000823379
9,325.057,3.04062,4.38515,4.71903,3.21325,0.58709,0.58851,0.58579,0.00041,0.04225,0.00032,7e-05,0.00038,0.03675,0.00028,6e-05,2.93223,4.17032,7.36635,3.03074,0,0,0,0.000822004,0.000822004,0.000822004
10,361.159,3.01477,4.33467,4.66165,3.18449,0.57234,0.57237,0.57054,0.88421,0.00184,0.00057,9e-05,0.88445,0.00205,0.00059,0.00012,2.91744,4.21097,7.62301,3.06571,0,0,0,0.00082063,0.00082063,0.00082063
11,397.025,2.99996,4.32146,4.724,3.16782,0.56118,0.56138,0.56016,0.00048,0.04792,0.00038,8e-05,0.0004,0.04243,0.00035,7e-05,2.83415,4.15352,6.93093,2.95407,0,0,0,0.000819255,0.000819255,0.000819255
12,432.382,2.94422,4.25863,4.61614,3.11053,0.55228,0.55105,0.55033,0.25415,0.00259,0.00045,9e-05,0.25579,0.00313,0.00057,0.00013,2.85706,4.17837,8.59821,2.96022,0,0,0,0.000817881,0.000817881,0.000817881
13,467.988,2.89358,4.3033,4.532,3.05792,0.54541,0.54301,0.54275,0.25342,0.00788,0.00147,0.00055,0.26233,0.00302,0.00165,0.00029,2.84339,4.07661,6.36448,2.94203,0,0,0,0.000816507,0.000816507,0.000816507
14,503.664,2.89556,4.21216,4.57872,3.0013,0.53918,0.5366,0.53648,0.2525,0.01252,0.00149,0.00025,0.26299,0.00216,0.00168,0.00047,2.79251,4.04034,5.40059,2.88844,0,0,0,0.000815132,0.000815132,0.000815132
15,539.515,2.82347,4.21023,4.51283,2.98833,0.53692,0.53172,0.53229,0.00085,0.05442,0.00079,0.00024,0.62577,0.04569,0.00071,0.00017,2.82135,4.04592,8.15168,2.85953,0,0,0,0.000813758,0.000813758,0.000813758
16,574.94,2.85488,4.25306,4.47722,2.96529,0.53357,0.52842,0.5292,0.26147,0.00371,0.00214,0.00051,0.26255,0.00367,0.00209,0.00051,2.80014,4.04233,7.13894,2.88061,0,0,0,0.000812383,0.000812383,0.000812383
17,610.537,2.667,4.07041,4.71514,2.84956,0.51833,0.5136,0.51445,0.37871,0.01025,0.00172,0.00043,0.38797,0.00313,0.00165,0.00041,2.6965,4.02805,5.77799,2.79215,0,0,0,0.000811009,0.000811009,0.000811009
18,645.8,2.75087,4.21259,4.46886,2.91009,0.52821,0.52265,0.52358,0.63487,0.00378,0.00193,0.00046,0.63529,0.00366,0.00173,0.0004,2.68285,3.96245,6.31649,2.77601,0,0,0,0.000809634,0.000809634,0.000809634
19,681.378,2.78231,4.13052,4.33006,2.88083,0.52564,0.52015,0.52122,0.5106,0.00474,0.00244,0.00077,0.51206,0.00529,0.00232,0.00049,2.71051,3.94615,6.78684,2.78327,0,0,0,0.00080826,0.00080826,0.00080826
