epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
1,107.031,3.89663,7.46782,6.15836,4.22216,0.83532,0.84893,0.84302,0.00012,0.10736,2e-05,0,0,0,0,0,3.39866,4.55309,4.14792,3.67611,0,0,0,0.000274475,0.000274475,0.000274475
2,212.731,3.74362,5.77711,5.71584,4.15478,0.80842,0.82954,0.82305,0.00015,0.01174,1e-05,0,0.00014,0.01095,1e-05,0,3.35737,4.24682,4.00138,3.61006,0,0,0,0.000551231,0.000551231,0.000551231
3,318.298,3.64333,4.82347,5.69052,3.99847,0.76767,0.79099,0.786,0.00015,0.04754,3e-05,1e-05,0.00013,0.04577,1e-05,0,3.18624,4.38437,4.7683,3.41135,0,0,0,0.00082707,0.00082707,0.00082707
4,423.952,3.42471,4.60079,5.36103,3.73255,0.72063,0.74472,0.74013,0.87607,0.00151,8e-05,2e-05,0.87765,0.00054,4e-05,1e-05,3.02334,4.38335,5.00411,3.33484,0,0,0,0.000828877,0.000828877,0.000828877
5,529.392,3.27593,4.53788,5.22987,3.54783,0.67356,0.69655,0.69353,0.00049,0.12056,0.00023,3e-05,0.0002,0.02006,3e-05,1e-05,2.98091,3.974,5.17011,3.07448,0,0,0,0.000827502,0.000827502,0.000827502
6,634.887,3.17918,4.48867,5.1031,3.38133,0.63335,0.65305,0.65103,0.00024,0.02741,8e-05,2e-05,0.00021,0.02255,7e-05,1e-05,2.89894,3.96416,5.37236,2.95871,0,0,0,0.000826128,0.000826128,0.000826128
7,740.098,3.08847,4.41811,4.93881,3.31492,0.6025,0.61797,0.61652,0.00036,0.02972,0.0001,2e-05,0.87565,0.00259,9e-05,1e-05,2.83339,3.96204,4.92837,2.9012,0,0,0,0.000824753,0.000824753,0.000824753
8,845.202,3.07533,4.38315,4.98219,3.31483,0.57937,0.59103,0.59024,0.00024,0.02655,0.00012,2e-05,0.0002,0.02202,8e-05,1e-05,2.78237,3.89343,4.7107,2.85948,0,0,0,0.000823379,0.000823379,0.000823379
9,950.46,2.99138,4.41301,4.90634,3.19047,0.56266,0.5698,0.5694,0.00064,0.0351,0.00018,3e-05,0.00043,0.02778,0.00012,2e-05,2.69512,3.89713,4.69304,2.80422,0,0,0,0.000822004,0.000822004,0.000822004
10,1055.93,2.97358,4.41053,4.82277,3.14647,0.55135,0.55485,0.5547,0.00076,0.04039,0.00022,4e-05,0.00036,0.03311,0.00016,3e-05,2.6815,3.88094,5.21867,2.76371,0,0,0,0.00082063,0.00082063,0.00082063
11,1161.23,3.0017,4.38296,4.82908,3.09491,0.54213,0.54329,0.54356,0.0017,0.0388,0.00038,0.00011,0.00165,0.03146,0.00059,0.0001,2.61218,3.88316,4.51478,2.73197,0,0,0,0.000819255,0.000819255,0.000819255
12,1266.42,2.92642,4.3519,4.76963,3.08722,0.53678,0.53561,0.53631,0.00028,0.04113,0.00039,8e-05,0.00023,0.03357,0.00038,8e-05,2.59923,3.84612,4.80593,2.75073,0,0,0,0.000817881,0.000817881,0.000817881
13,1371.54,2.89739,4.33689,4.73092,3.08525,0.53169,0.52939,0.53029,0.00048,0.04271,0.00047,0.0001,0.0004,0.03532,0.00047,0.0001,2.57473,3.86532,5.21518,2.67864,0,0,0,0.000816507,0.000816507,0.000816507
14,1476.61,2.9001,4.27948,4.75232,3.00954,0.52796,0.52493,0.52606,0.0028,0.04306,0.00053,0.00013,0.00151,0.03772,0.00054,0.00014,2.58623,3.8402,4.83425,2.67479,0,0,0,0.000815132,0.000815132,0.000815132
15,1582.08,2.8765,4.32389,4.62343,2.98929,0.5253,0.52147,0.5228,0.39309,0.00248,0.00108,0.00022,0.39152,0.00227,0.00098,0.00019,2.55555,3.82569,5.41812,2.65083,0,0,0,0.000813758,0.000813758,0.000813758
16,1687.22,2.85315,4.24345,4.69415,2.99758,0.52376,0.51844,0.52003,0.00054,0.04482,0.00061,0.00013,0.00041,0.03727,0.00076,0.00017,2.57793,3.78006,4.2615,2.6314,0,0,0,0.000812383,0.000812383,0.000812383
17,1792.52,2.8828,4.23784,4.60968,2.98268,0.52094,0.51584,0.51733,0.25745,0.00475,0.00155,0.0006,0.2603,0.00507,0.00171,0.00078,2.52837,3.80978,5.85838,2.63722,0,0,0,0.000811009,0.000811009,0.000811009
18,1897.93,2.80085,4.19256,4.62014,2.9213,0.51861,0.51368,0.51505,0.00094,0.05618,0.00077,0.00016,0.2528,0.00745,0.00072,0.00016,2.5398,3.75197,4.77296,2.60772,0,0,0,0.000809634,0.000809634,0.000809634
19,2003.14,2.86475,4.18122,4.63737,2.9431,0.51779,0.51209,0.51365,0.0013,0.06208,0.00208,0.00076,0.00076,0.04893,0.00165,0.00072,2.47628,3.75772,4.89134,2.57699,0,0,0,0.00080826,0.00080826,0.00080826
