epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
25,265.217,3.17302,4.30471,4.23127,3.22619,0.58552,0.58996,0.57984,0.2542,0.00542,0.00127,0.00022,0.38119,0.00421,0.00113,0.00019,3.18974,4.26631,3.94967,3.2108,0,0,0,0.000800013,0.000800013,0.000800013
26,275.454,3.1742,4.31738,4.30386,3.21198,0.58025,0.58379,0.57438,0.25883,0.00341,0.00081,0.00016,0.25881,0.00301,0.00118,0.00023,3.21846,4.25841,4.03689,3.19846,0,0,0,0.000798639,0.000798639,0.000798639
27,285.666,3.12938,4.33137,4.12002,3.08492,0.57502,0.57861,0.56955,0.05454,0.07313,0.01438,0.00278,0.88101,0.00421,0.00125,0.00022,3.18457,4.21062,3.99031,3.14997,0,0,0,0.000797264,0.000797264,0.000797264
28,295.995,3.12253,4.33823,4.14816,3.12486,0.57185,0.57471,0.56674,0.3789,0.02236,0.0014,0.00022,0.37857,0.01021,0.00135,0.00023,3.1481,4.2167,3.8259,3.16346,0,0,0,0.00079589,0.00079589,0.00079589
29,306.329,3.12917,4.23802,4.17836,3.08975,0.56694,0.57082,0.56319,0.37716,0.05281,0.00234,0.00054,0.37776,0.02158,0.00169,0.00047,3.12234,4.18867,3.73451,3.11187,0,0,0,0.000794515,0.000794515,0.000794515
30,316.497,3.06994,4.24023,4.12695,3.05877,0.56409,0.5658,0.55895,0.63334,0.00221,0.00333,0.00112,0.63445,0.00241,0.00186,0.00049,3.10887,4.16954,3.7108,3.10359,0,0,0,0.000793141,0.000793141,0.000793141
31,326.613,3.03188,4.15726,4.13582,3.01818,0.56019,0.56134,0.55492,0.51331,0.03207,0.0018,0.00052,0.0014,0.07521,0.00512,0.00099,3.12976,4.18003,3.72301,3.093,0,0,0,0.000791767,0.000791767,0.000791767
32,336.822,3.08893,4.26192,4.13797,3.05048,0.55753,0.55757,0.55193,0.63378,0.00863,0.00286,0.00075,0.00144,0.11066,0.00547,0.00117,3.07077,4.17015,3.64959,3.01658,0,0,0,0.000790392,0.000790392,0.000790392
33,347.166,2.99955,4.26829,4.11808,3.05147,0.55615,0.5548,0.54976,0.12918,0.01043,0.00151,0.00032,0.00139,0.08001,0.00136,0.00021,3.0757,4.19116,3.7035,2.9875,0,0,0,0.000789018,0.000789018,0.000789018
34,357.289,3.09289,4.1663,4.01356,2.96723,0.55324,0.55233,0.54747,0.38096,0.00482,0.00443,0.00121,0.38032,0.00542,0.00522,0.00069,3.04923,4.21112,3.67506,2.96848,0,0,0,0.000787643,0.000787643,0.000787643
35,367.638,2.9797,4.23905,4.0127,2.9544,0.55117,0.54949,0.54509,0.37986,0.00883,0.00217,0.00055,0.37969,0.00582,0.00152,0.00034,3.04784,4.181,3.69663,2.96908,0,0,0,0.000786269,0.000786269,0.000786269
36,378.071,2.99858,4.23511,3.94782,2.93183,0.54964,0.54672,0.54291,0.08227,0.1101,0.0112,0.00345,0.05074,0.0636,0.00831,0.0012,2.98429,4.17691,3.89548,2.95053,0,0,0,0.000784894,0.000784894,0.000784894
37,388.624,2.96211,4.24573,4.03106,2.92495,0.54762,0.54466,0.541,0.00488,0.10034,0.0079,0.00214,0.0034,0.05887,0.00384,0.00114,3.0715,4.17379,3.86695,2.98202,0,0,0,0.00078352,0.00078352,0.00078352
38,398.9,2.96716,4.28273,3.98106,2.9275,0.54493,0.54195,0.53871,0.64055,0.00682,0.00335,0.00086,0.63392,0.00356,0.0026,0.00057,2.98479,4.18974,3.62622,2.92402,0,0,0,0.000782145,0.000782145,0.000782145
39,409.337,2.9246,4.20224,4.01356,2.90562,0.54258,0.54005,0.53706,0.00964,0.12461,0.0042,0.00105,0.63007,0.00983,0.00247,0.00051,2.95983,4.14376,3.86266,2.90508,0,0,0,0.000780771,0.000780771,0.000780771
40,419.485,2.97117,4.20107,3.88631,2.87809,0.54306,0.53847,0.53626,0.00474,0.12138,0.01324,0.00302,0.00322,0.07764,0.00289,0.00062,2.90962,4.13503,3.61734,2.8919,0,0,0,0.000779396,0.000779396,0.000779396
41,429.624,2.92096,4.17639,3.95572,2.85323,0.54033,0.53678,0.53434,0.54136,0.00376,0.00444,0.0014,0.5436,0.00416,0.00336,0.00086,2.94968,4.14434,3.66218,2.90653,0,0,0,0.000778022,0.000778022,0.000778022
42,439.82,2.90636,4.18576,3.86873,2.83315,0.53868,0.53494,0.53284,0.00728,0.15469,0.01714,0.00516,0.66682,0.0046,0.00478,0.00089,2.92325,4.14925,3.67661,2.92261,0,0,0,0.000776648,0.000776648,0.000776648
43,450.332,2.97209,4.1734,3.96586,2.87733,0.53786,0.53393,0.53195,0.01078,0.21619,0.02456,0.00811,0.308,0.10926,0.0119,0.0023,2.89133,4.13187,3.55036,2.84283,0,0,0,0.000775273,0.000775273,0.000775273
44,460.747,2.91926,4.17982,3.95724,2.81294,0.53561,0.53222,0.53041,0.01159,0.12475,0.00803,0.00303,0.00714,0.12162,0.00671,0.00132,2.92008,4.09687,3.65092,2.80439,0,0,0,0.000773899,0.000773899,0.000773899
45,471.052,2.88739,4.11159,3.97638,2.81675,0.53664,0.53133,0.5299,0.00742,0.23228,0.0095,0.0026,0.76807,0.00702,0.0067,0.0013,2.97804,4.0976,3.87662,2.84116,0,0,0,0.000772524,0.000772524,0.000772524
46,481.351,2.89637,4.13598,3.91795,2.82568,0.53457,0.52983,0.5287,0.38231,0.08526,0.02313,0.00837,0.63299,0.01043,0.00902,0.00218,2.87363,4.0816,3.52447,2.7948,0,0,0,0.00077115,0.00077115,0.00077115
