epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
78,2436.88,2.363,3.92182,3.43125,2.14812,0.14644,0.1124,0.1305,0.57038,0.02026,0.01755,0.00606,0.5492,0.01732,0.01324,0.00427,2.10822,3.44184,4.49857,1.95793,0,0,0,0.000727167,0.000727167,0.000727167
79,2467.5,2.34731,3.85729,3.44231,2.1478,0.14548,0.10902,0.1297,0.67268,0.02826,0.02258,0.00755,0.668,0.02427,0.01839,0.00515,2.11896,3.39924,7.23799,1.92334,0,0,0,0.000725793,0.000725793,0.000725793
80,2498.71,2.35017,3.94092,3.39155,2.10142,0.15245,0.11565,0.13477,0.66384,0.03206,0.02258,0.00744,0.65753,0.03048,0.02092,0.00568,2.09881,3.39093,5.08649,1.92581,0,0,0,0.000724418,0.000724418,0.000724418
81,2529.86,2.36914,3.99177,3.3483,2.12594,0.15373,0.11604,0.13508,0.54058,0.03973,0.02,0.00645,0.55014,0.03146,0.01676,0.0046,2.05246,3.39339,6.2199,1.88881,0,0,0,0.000723044,0.000723044,0.000723044
82,2560.57,2.3816,3.92473,3.39798,2.13192,0.14227,0.10705,0.12719,0.71105,0.0363,0.0329,0.01319,0.70531,0.03403,0.02446,0.00655,2.04756,3.36476,5.42231,1.90254,0,0,0,0.00072167,0.00072167,0.00072167
83,2591.69,2.33344,3.92441,3.32928,2.12859,0.15104,0.11525,0.13378,0.65752,0.03282,0.02675,0.01168,0.65135,0.03393,0.01951,0.00554,2.02679,3.36586,5.10225,1.89627,0,0,0,0.000720295,0.000720295,0.000720295
84,2622.84,2.25109,3.91609,3.31795,2.08544,0.15165,0.11441,0.13357,0.67633,0.03911,0.03216,0.01115,0.65506,0.03829,0.02087,0.00654,2.03307,3.36184,6.46089,1.89355,0,0,0,0.000718921,0.000718921,0.000718921
85,2653.9,2.31234,3.86938,3.27574,2.08906,0.14792,0.11272,0.13115,0.61323,0.05432,0.03763,0.01167,0.59907,0.04486,0.02634,0.00753,2.03222,3.32124,5.04372,1.89877,0,0,0,0.000717546,0.000717546,0.000717546
86,2685.13,2.29253,3.85167,3.24846,2.08012,0.14883,0.11601,0.13358,0.62663,0.05256,0.04105,0.01337,0.65916,0.03489,0.02207,0.00712,2.00849,3.332,5.82594,1.90184,0,0,0,0.000716172,0.000716172,0.000716172
87,2716.16,2.31194,3.85947,3.3196,2.09891,0.1425,0.10766,0.12662,0.68089,0.04262,0.03349,0.01087,0.53303,0.04089,0.02346,0.00749,2.01089,3.32392,6.14023,1.87416,0,0,0,0.000714797,0.000714797,0.000714797
