epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
1,66.2433,3.8833,7.1165,5.67375,4.19373,0.86489,0.84171,0.8449,0,0,0,0,0.00011,0.00092,0,0,4.06026,5.10183,5.00118,4.14071,0,0,0,0.000274475,0.000274475,0.000274475
2,107.688,3.79153,5.09264,5.42618,4.11724,0.8294,0.81263,0.81584,0.40022,0.00046,0,0,0.40022,0.00046,0,0,4.04737,41.52,6.70482,4.32512,0,0,0,0.000551231,0.000551231,0.000551231
3,148.505,3.69922,4.81155,5.24886,3.96178,0.78748,0.76583,0.77208,0.00023,0.01729,1e-05,0,1e-05,0.00092,0,0,nan,nan,nan,nan,0,0,0,0.00082707,0.00082707,0.00082707
4,188.917,3.4697,4.72095,5.07697,3.73267,0.744,0.71752,0.72617,0.0003,0.02432,3e-05,0,0.00022,0.02211,1e-05,0,nan,nan,nan,nan,0,0,0,0.000828877,0.000828877,0.000828877
5,229.828,3.30909,4.68689,4.94077,3.51728,0.6981,0.67218,0.68183,0.00046,0.03494,6e-05,1e-05,0.0003,0.02135,3e-05,0,3.4199,21.6352,6.87166,3.47439,0,0,0,0.000827502,0.000827502,0.000827502
6,270.258,3.17449,4.68738,4.81181,3.35585,0.65734,0.63236,0.64153,0.00052,0.03697,0.00029,5e-05,0.60285,0.00092,0.00024,3e-05,3.30827,4.98208,4.28679,3.31486,0,0,0,0.000826128,0.000826128,0.000826128
7,310.745,3.01907,4.55838,4.70128,3.28152,0.62269,0.60224,0.61002,0.6007,0.00185,0.00015,3e-05,0.6007,0.00185,0.00012,2e-05,3.23269,5.22663,8.21245,3.23745,0,0,0,0.000824753,0.000824753,0.000824753
8,350.419,3.00788,4.52489,4.67672,3.22872,0.5949,0.57797,0.58446,0.00063,0.06008,0.00028,6e-05,0.00042,0.04121,0.00021,4e-05,3.2345,5.13041,4.32613,3.25465,0,0,0,0.000823379,0.000823379,0.000823379
9,390.705,2.91005,4.53158,4.61646,3.1323,0.57592,0.56034,0.56594,0.00088,0.06575,0.00026,5e-05,0.0005,0.03569,9e-05,2e-05,3.1766,4.83744,4.22563,3.21916,0,0,0,0.000822004,0.000822004,0.000822004
10,430.817,2.86726,4.52254,4.51324,3.05229,0.56284,0.54868,0.55359,0.80307,0.006,0.00086,0.00015,0.8058,0.006,0.00084,0.00018,3.08183,4.92105,4.09323,3.09251,0,0,0,0.00082063,0.00082063,0.00082063
